Year,Month,ATM id,STATE,Fin Txn,Non Fin Txn,Monthly Txn,AVG Fin Txn,AVG Non Fin Txn,AVG Total TXN,Monthly Rev,MHA Revenue,ATM Rev Total,CRA,Spare Rep. (SLM) (AssetOEM),Site Maint (Non Asset),Spare Rep.(UPS),FLM,SUPPLIES,UPS AMC,ATM AMC,VSAT AMC,BW + BCKHL,ESURVEILLANCE,HK,SUD,EBILL,RENT,Penalty,Total Cost,Gross Profit,GROSS PROFIT %,ATM TYPE,MARGIN RANGE Current Month,TXN RANGE Current Month,TXN RANGE Previous Month,TXN RANGE Previous 2nd Month,Revenue Performance,Up Time
2024,December, TSFTSK000987012 ,Assam,5581.0,1146.0,6727.0,180.0,37.0,217.0,71076.0,4792.0,75867.0,11723.0,,,,206.0,142,,1250,382.0,739.0,2750.0,775.0,550.0,1831.0,3650.0,3793.0,28086,47781,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.81
2024,December, TSFTSK000987014 ,Assam,5426.0,1711.0,7137.0,175.0,55.0,230.0,69978.0,4718.0,74696.0,11723.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,550.0,1455.0,6000.0,3735.0,32928,41767,0.56,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.81
2024,December, TSFTSK000987015 ,Assam,4129.0,1252.0,5381.0,133.0,40.0,174.0,55981.0,3774.0,59755.0,11723.0,,,,206.0,142,,1250,382.0,739.0,5500.0,775.0,550.0,2831.0,5200.0,2988.0,32581,27174,0.45,Regular,Above 30%,150  175,Above 200,Above 200,Above 50K,0.92
2024,December, TSFTSK000987016 ,Assam,6258.0,1899.0,8157.0,202.0,61.0,263.0,77841.0,5248.0,83088.0,12248.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,550.0,2000.0,6000.0,4154.0,34418,48670,0.59,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.89
2024,December, TSFTSK000987018 ,Assam,7147.0,1723.0,8870.0,231.0,56.0,286.0,85447.0,5760.0,91207.0,11723.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,550.0,3339.0,6000.0,4560.0,35638,55570,0.61,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,December, TSFTSK000987019 ,Assam,6739.0,2215.0,8954.0,217.0,71.0,289.0,82010.0,5529.0,87538.0,11723.0,,,,206.0,142,169.0,1250,,,2750.0,,,1831.0,3650.0,4377.0,26392,61146,0.7,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.92
2024,December, TSFTSK000987028 ,Assam,5009.0,1342.0,6351.0,162.0,43.0,205.0,65616.0,4424.0,70040.0,11723.0,,,,206.0,142,,1250,251.0,637.0,5500.0,775.0,550.0,2000.0,5400.0,3502.0,32231,37809,0.54,Captive,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.89
2024,December, TSFTSK000987030 ,Assam,3424.0,1533.0,4957.0,110.0,49.0,160.0,48608.0,3277.0,51885.0,11273.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,775.0,550.0,2495.0,3600.0,2594.0,29970,21915,0.42,Regular,Above 30%,150  175,Above 200,Above 200,Above 50K,0.61
2024,December, TSFTSK000987032 ,Assam,5761.0,1822.0,7583.0,186.0,59.0,245.0,73360.0,4946.0,78306.0,11273.0,,,,206.0,142,,1250,251.0,637.0,5500.0,775.0,550.0,2626.0,4560.0,3915.0,31980,46326,0.59,Regular,Above 30%,Above 200,Above 200,100  125,Above 50K,1.0
2024,December, TSFTSK000987033 ,Assam,4302.0,1443.0,5745.0,139.0,47.0,185.0,58195.0,3923.0,62119.0,11723.0,,,,206.0,142,,1250,251.0,637.0,5500.0,775.0,550.0,2531.0,3500.0,3106.0,30465,31653,0.51,Regular,Above 30%,175  200,Above 200,150  175,Above 50K,0.9
2024,December, TSFTSK000987154 ,Assam,3881.0,1241.0,5122.0,125.0,40.0,165.0,53229.0,3588.0,56817.0,10834.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,775.0,550.0,1565.0,4800.0,2841.0,29814,27003,0.48,Regular,Above 30%,150  175,150  175,125  150,Above 50K,1.0
2024,December, TSFTSK000987156 ,Assam,4062.0,1316.0,5378.0,131.0,42.0,173.0,55343.0,3731.0,59074.0,10834.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,775.0,550.0,2695.0,6600.0,2954.0,32857,26218,0.44,Regular,Above 30%,150  175,150  175,Below 50,Above 50K,1.0
2024,December, TSFTSK000987157 ,Assam,1163.0,495.0,1658.0,38.0,16.0,53.0,17178.0,1158.0,18336.0,10542.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,775.0,550.0,2336.0,4290.0,917.0,28093,9757,0.53,Regular,Below 0%,50  75,Below 50,Below 50,10K  20K,1.0
2024,December, TSFTSK000987158 ,Assam,3677.0,1144.0,4821.0,119.0,37.0,156.0,50830.0,3427.0,54256.0,10542.0,,,,206.0,142,,1250,382.0,739.0,,775.0,550.0,3860.0,3850.0,2713.0,25304,28953,0.53,Regular,Above 30%,150  175,150  175,Below 50,Above 50K,1.0
2024,December, TSFTSK000987159 ,Assam,4650.0,1581.0,6231.0,150.0,51.0,201.0,62227.0,4195.0,66422.0,10834.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,550.0,695.0,5200.0,3321.0,30066,36356,0.55,Regular,Above 30%,Above 200,175  200,75  100,Above 50K,1.0
2024,December, TSFTSK000987160 ,Assam,3178.0,935.0,4113.0,103.0,30.0,133.0,44425.0,2995.0,47420.0,10834.0,,,,206.0,142,176.0,1250,251.0,637.0,5500.0,775.0,550.0,1932.0,7200.0,2371.0,32119,15301,0.32,Regular,Above 30%,125  150,100  125,100  125,40K  50K,0.8
2024,December, TSFTSK000992055 ,Manipur,5573.0,1875.0,7448.0,180.0,60.0,240.0,71567.0,4825.0,76392.0,10834.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,2000.0,7700.0,3820.0,33743,42649,0.56,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,1.0
2024,December, TSFTSK000992056 ,Manipur,7607.0,1766.0,9373.0,245.0,57.0,302.0,89344.0,6023.0,95368.0,11723.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,2000.0,7800.0,4768.0,35849,59518,0.62,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,0.99
2024,December, TSFTSK000992057 ,Manipur,7394.0,1938.0,9332.0,239.0,63.0,301.0,87564.0,5903.0,93467.0,12248.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3277.0,8400.0,4673.0,38157,55311,0.59,Regular,Above 30%,Above 200,Above 200,50  75,Above 50K,0.9
2024,December, TSFTSK000992058 ,Manipur,9693.0,2621.0,12314.0,313.0,85.0,397.0,107234.0,7229.0,114464.0,11723.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3277.0,7560.0,5723.0,37673,76791,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.93
2024,December, TSFTSK000992059 ,Manipur,4516.0,1084.0,5600.0,146.0,35.0,181.0,59969.0,4043.0,64012.0,11284.0,,,,206.0,142,169.0,1250,382.0,739.0,2750.0,875.0,,2457.0,3650.0,3201.0,27399,36613,0.57,Regular,Above 30%,175  200,175  200,125  150,Above 50K,0.94
2024,December, TSFTSK000992060 ,Manipur,6819.0,1591.0,8410.0,220.0,51.0,271.0,82665.0,5573.0,88238.0,10834.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3187.0,8400.0,4412.0,36390,51848,0.59,Regular,Above 30%,Above 200,Above 200,100  125,Above 50K,0.9
2024,December, TSFTSK000992061 ,Manipur,6296.0,1390.0,7686.0,203.0,45.0,248.0,78181.0,5271.0,83451.0,11273.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,4187.0,,4173.0,29021,54430,0.65,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,1.0
2024,December, TSFTSK000992062 ,Manipur,10271.0,2607.0,12878.0,331.0,84.0,415.0,112062.0,7555.0,119617.0,12248.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3187.0,6700.0,5981.0,37504,82113,0.69,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.98
2024,December, TSFTSK000992063 ,Manipur,4994.0,989.0,5983.0,161.0,32.0,193.0,65040.0,4385.0,69425.0,11273.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3187.0,6600.0,3471.0,34089,35336,0.51,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,1.0
2024,December, TSFTSK000992064 ,Manipur,3883.0,1322.0,5205.0,125.0,43.0,168.0,53376.0,3598.0,56974.0,10834.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3277.0,8400.0,2849.0,34918,22056,0.39,Regular,Above 30%,150  175,175  200,100  125,Above 50K,0.96
2024,December, TSFTSK000992065 ,Manipur,4990.0,1866.0,6856.0,161.0,60.0,221.0,65813.0,4437.0,70250.0,12248.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3187.0,7300.0,3512.0,35636,34613,0.49,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.88
2024,December, TSFTSK000992066 ,Manipur,2265.0,575.0,2840.0,73.0,19.0,92.0,32157.0,2168.0,34325.0,11273.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,,,1716.0,22378,11946,0.35,Captive,Above 30%,75  100,125  150,125  150,30K  35K,0.92
2024,December, TSFTSK000992071 ,Manipur,4214.0,1133.0,5347.0,136.0,37.0,172.0,56733.0,3825.0,60557.0,11723.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,,,3028.0,24309,36249,0.6,Regular,Above 30%,150  175,Above 200,175  200,Above 50K,0.96
2024,December, TSFTSK000992072 ,Manipur,7609.0,1444.0,9053.0,245.0,47.0,292.0,89344.0,6023.0,95367.0,12248.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,,,4768.0,26405,68961,0.72,Captive,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,December, TSFTSK000992073 ,Manipur,5104.0,1255.0,6359.0,165.0,40.0,205.0,66496.0,4483.0,70978.0,11273.0,,,,206.0,142,176.0,1250,382.0,739.0,,875.0,,3277.0,7200.0,3549.0,29365,41613,0.59,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,0.97
2024,December, TSFTSK000992074 ,Manipur,5241.0,1393.0,6634.0,169.0,45.0,214.0,67922.0,4579.0,72501.0,11284.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3277.0,7900.0,3625.0,35644,36857,0.51,Regular,Above 30%,Above 200,Above 200,Below 50,Above 50K,0.99
2024,December, TSFTSK000992076 ,Manipur,6305.0,1753.0,8058.0,203.0,57.0,260.0,78256.0,5276.0,83532.0,11723.0,,,,206.0,142,,1250,382.0,739.0,2750.0,875.0,,1593.0,3600.0,4177.0,27732,55800,0.67,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.99
2024,December, TSFTSK000992077 ,Manipur,3269.0,1287.0,4556.0,105.0,42.0,147.0,46405.0,3128.0,49533.0,11284.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3277.0,6600.0,2477.0,33196,16337,0.33,Regular,Above 30%,125  150,Above 200,75  100,40K  50K,0.99
2024,December, TSFTSK000992078 ,Manipur,6955.0,1543.0,8498.0,224.0,50.0,274.0,83824.0,5651.0,89475.0,11284.0,,,,206.0,142,169.0,1250,382.0,739.0,2750.0,875.0,,2366.0,3250.0,4474.0,28182,61293,0.69,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,1.0
2024,December, TSFTSK000992079 ,Manipur,5503.0,1318.0,6821.0,178.0,43.0,220.0,70429.0,4748.0,75177.0,12248.0,,,,206.0,142,169.0,1250,382.0,739.0,2750.0,875.0,,2411.0,3600.0,3759.0,28826,46351,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,December, TSFTSK000992080 ,Manipur,3907.0,1553.0,5460.0,126.0,50.0,176.0,54012.0,3641.0,57654.0,11273.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3277.0,8400.0,2883.0,35222,22431,0.39,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,0.97
2024,December, TSFTSK000992081 ,Manipur,5103.0,1475.0,6578.0,165.0,48.0,212.0,66625.0,4492.0,71116.0,11723.0,,,,206.0,142,169.0,1250,,,2750.0,,,2457.0,3650.0,3556.0,26197,44919,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,December, TSFTSK000992085 ,Manipur,3253.0,899.0,4152.0,105.0,29.0,134.0,45252.0,3051.0,48302.0,11284.0,,,,206.0,142,169.0,1250,382.0,637.0,2750.0,,,2457.0,2585.0,2415.0,24572,23730,0.49,Regular,Above 30%,125  150,175  200,100  125,40K  50K,0.93
2024,December, TSFTSK000992086 ,Manipur,5068.0,1977.0,7045.0,163.0,64.0,227.0,66683.0,4495.0,71178.0,11723.0,,,,206.0,142,,1250,382.0,739.0,1833.0,875.0,,,,3559.0,21004,50174,0.7,Regular,Above 30%,Above 200,Above 200,50  75,Above 50K,1.0
2024,December, TSFTSK000992087 ,Manipur,7099.0,1993.0,9092.0,229.0,64.0,293.0,85061.0,5734.0,90795.0,12248.0,,,,206.0,142,,1250,,,1833.0,875.0,,,,4540.0,21389,69406,0.76,Regular,Above 30%,Above 200,Above 200,75  100,Above 50K,1.0
2024,December, TSFTSK000992088 ,Manipur,3933.0,1344.0,5277.0,127.0,43.0,170.0,53963.0,3638.0,57601.0,10992.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3368.0,5500.0,2880.0,32298,25303,0.44,Regular,Above 30%,150  175,Above 200,50  75,Above 50K,0.91
2024,December, TSFTSK000992089 ,Manipur,7763.0,2106.0,9869.0,250.0,68.0,318.0,90732.0,6117.0,96849.0,12248.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3187.0,7200.0,4842.0,36866,59983,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.96
2024,December, TSFTSK000992090 ,Manipur,8495.0,1773.0,10268.0,274.0,57.0,331.0,96813.0,6527.0,103340.0,12248.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3277.0,6000.0,5167.0,36082,67258,0.65,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,0.93
2024,December, TSFTSK000992092 ,Manipur,5731.0,2104.0,7835.0,185.0,68.0,253.0,73253.0,4938.0,78192.0,11723.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3187.0,7200.0,3910.0,35577,42615,0.55,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,1.0
2024,December, TSFTSK000992093 ,Manipur,4125.0,1022.0,5147.0,133.0,33.0,166.0,55589.0,3748.0,59337.0,11284.0,,,,206.0,142,169.0,1250,,,2750.0,,,,,2967.0,19063,40274,0.68,Regular,Above 30%,150  175,150  175,150  175,Above 50K,1.0
2024,December, TSFTSK000992094 ,Manipur,6994.0,2181.0,9175.0,226.0,70.0,296.0,84194.0,5676.0,89870.0,11273.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,875.0,,3187.0,6700.0,4494.0,35211,54659,0.61,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.99
2024,December, TSFTSK000992096 ,Manipur,2507.0,1108.0,3615.0,81.0,36.0,117.0,36637.0,2470.0,39107.0,9800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3823.0,5500.0,1955.0,30403,8704,0.22,Regular,20%  25%,100  125,150  175,100  125,35K  40K,0.81
2024,December, TSFTSK000992098 ,Manipur,7069.0,2030.0,9099.0,228.0,65.0,294.0,84810.0,5718.0,90527.0,11800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3187.0,4800.0,4526.0,33637,56890,0.63,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.96
2024,December, TSFTSK000992099 ,Manipur,5060.0,1325.0,6385.0,163.0,43.0,206.0,66106.0,4457.0,70563.0,11723.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3187.0,7200.0,3528.0,34962,35601,0.5,Regular,Above 30%,Above 200,Above 200,100  125,Above 50K,0.99
2024,December, TSFTSK000992100 ,Manipur,6406.0,1318.0,7724.0,207.0,43.0,249.0,79183.0,5338.0,84521.0,11798.0,,,,206.0,142,169.0,1250,251.0,637.0,,,,1593.0,3500.0,4226.0,24067,60455,0.72,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,December, TSFTSK000992101 ,Manipur,7411.0,2093.0,9504.0,239.0,68.0,307.0,87738.0,5915.0,93653.0,11800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3187.0,6800.0,4683.0,35793,57859,0.62,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,0.99
2024,December, TSFTSK000992102 ,Manipur,5383.0,2090.0,7473.0,174.0,67.0,241.0,69904.0,4713.0,74616.0,10700.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3187.0,6820.0,3731.0,33762,40855,0.55,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,1.0
2024,December, TSFTSK000992103 ,Manipur,4064.0,1704.0,5768.0,131.0,55.0,186.0,56007.0,3776.0,59783.0,11300.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3277.0,6000.0,2989.0,32891,26892,0.45,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,0.97
2024,December, TSFTSK000992104 ,Manipur,8696.0,2495.0,11191.0,281.0,80.0,361.0,98777.0,6659.0,105436.0,10834.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3277.0,6000.0,5272.0,34708,70728,0.67,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.98
2024,December, TSFTSK000992105 ,Manipur,5107.0,1078.0,6185.0,165.0,35.0,200.0,66415.0,4477.0,70892.0,10834.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,,,3545.0,23835,47058,0.66,Regular,Above 30%,175  200,150  175,100  125,Above 50K,0.93
2024,December, TSFTSK000992106 ,Manipur,3744.0,1186.0,4930.0,121.0,38.0,159.0,51632.0,3481.0,55113.0,11284.0,,,,206.0,142,169.0,1250,,,2750.0,875.0,,2457.0,2585.0,2756.0,24768,30345,0.55,Regular,Above 30%,150  175,175  200,150  175,Above 50K,0.92
2024,December, TSFTSK000992107 ,Manipur,5704.0,1407.0,7111.0,184.0,45.0,229.0,72451.0,4884.0,77335.0,11273.0,,,,206.0,142,,1250,382.0,637.0,2750.0,875.0,,2457.0,3000.0,3867.0,27134,50201,0.65,Regular,Above 30%,Above 200,Above 200,125  150,Above 50K,0.93
2024,December, TSFTSK000992108 ,Manipur,6140.0,1256.0,7396.0,198.0,41.0,239.0,76564.0,5162.0,81726.0,11723.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,4096.0,6380.0,4086.0,35741,45985,0.56,Regular,Above 30%,Above 200,Above 200,Below 50,Above 50K,0.97
2024,December, TSFTSK000992109 ,Manipur,3828.0,1106.0,4934.0,123.0,36.0,159.0,52443.0,3535.0,55978.0,10834.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,3277.0,6050.0,2799.0,32416,23562,0.42,Regular,Above 30%,150  175,125  150,150  175,Above 50K,1.0
2024,December, TSFTSK000992110 ,Manipur,7506.0,1755.0,9261.0,242.0,57.0,299.0,88490.0,5966.0,94455.0,11723.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,4096.0,6270.0,4723.0,36267,58188,0.62,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.99
2024,December, TSFTSK000992111 ,Manipur,4369.0,1351.0,5720.0,141.0,44.0,185.0,58782.0,3963.0,62744.0,10834.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,3277.0,5550.0,3137.0,32255,30490,0.49,Regular,Above 30%,175  200,175  200,Below 50,Above 50K,0.99
2024,December, TSFTSK000992112 ,Manipur,7357.0,2428.0,9785.0,237.0,78.0,316.0,87370.0,5890.0,93260.0,12248.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,3277.0,6000.0,4663.0,35644,57616,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.96
2024,December, TSFTSK000992113 ,Manipur,3835.0,936.0,4771.0,124.0,30.0,154.0,52281.0,3525.0,55805.0,11723.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,3277.0,7200.0,2790.0,34447,21359,0.38,Captive,Above 30%,150  175,175  200,150  175,Above 50K,0.93
2024,December, TSFTSK000992114 ,Manipur,5436.0,1597.0,7033.0,175.0,52.0,227.0,69982.0,4718.0,74700.0,9800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3277.0,5000.0,3735.0,31137,43563,0.58,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.86
2024,December, TSFTSK000992115 ,Manipur,3088.0,1632.0,4720.0,100.0,53.0,152.0,45001.0,3034.0,48034.0,9800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3187.0,4800.0,2402.0,29513,18522,0.39,Regular,Above 30%,150  175,175  200,100  125,40K  50K,0.99
2024,December, TSFTSK000992116 ,Manipur,6283.0,2432.0,8715.0,203.0,78.0,281.0,78103.0,5265.0,83369.0,9800.0,,,,206.0,142,,1250,382.0,637.0,5500.0,875.0,,3277.0,4400.0,4168.0,30933,52436,0.63,Regular,Above 30%,Above 200,Above 200,Below 50,Above 50K,0.97
2024,December, TSFTSK000992125 ,Manipur,4574.0,1153.0,5727.0,148.0,37.0,185.0,60713.0,4093.0,64806.0,9800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3913.0,5500.0,3240.0,31778,33028,0.51,Regular,Above 30%,175  200,Above 200,100  125,Above 50K,0.94
2024,December, TSFTSK000992126 ,Manipur,2723.0,1693.0,4416.0,88.0,55.0,142.0,40751.0,2747.0,43498.0,9800.0,,,,206.0,142,169.0,1250,251.0,637.0,5500.0,875.0,,3277.0,5000.0,2175.0,29577,13921,0.32,Regular,Above 30%,125  150,175  200,75  100,40K  50K,1.0
2024,December, TSFTSK000992127 ,Manipur,4324.0,1539.0,5863.0,139.0,50.0,189.0,58599.0,3950.0,62549.0,9800.0,,,,206.0,142,169.0,1250,382.0,637.0,5500.0,875.0,,3004.0,5800.0,3127.0,31188,31362,0.5,Regular,Above 30%,175  200,175  200,100  125,Above 50K,0.95
2024,December, TSFTSK000992128 ,Manipur,5799.0,1714.0,7513.0,187.0,55.0,242.0,73633.0,4964.0,78597.0,9800.0,,,,206.0,142,,1250,382.0,637.0,5500.0,875.0,,4096.0,5500.0,3930.0,32613,45984,0.59,Regular,Above 30%,Above 200,Above 200,75  100,Above 50K,1.0
2024,December, TSFTSK000992129 ,Manipur,5788.0,1967.0,7755.0,187.0,63.0,250.0,73759.0,4973.0,78732.0,4300.0,,,,206.0,142,,1250,382.0,739.0,5500.0,875.0,,3277.0,6204.0,3937.0,27107,51625,0.66,Regular,Above 30%,Above 200,Below 50,175  200,Above 50K,0.98
2024,December, TSFTSK000992146 ,Manipur,,,,,,,,,,,,,,206.0,142,176.0,1250,382.0,739.0,,875.0,,604.0,1200.0,,5870,5870,0.0,Captive,Below 0%,Below 50,Below 50,Below 50,Below 10K,1.0
2024,December, TSFTSK000992147 ,Manipur,,,,,,,,,,,,,,206.0,142,176.0,1250,,,,,,604.0,1200.0,,3874,3874,0.0,Captive,Below 0%,Below 50,Below 50,Below 50,Below 10K,1.0
2024,December, TSFTSK000992148 ,Manipur,3488.0,910.0,4398.0,113.0,29.0,142.0,48138.0,3245.0,51383.0,11284.0,,,,206.0,142,,1250,,,2750.0,,,2000.0,3050.0,2569.0,23546,27837,0.54,Regular,Above 30%,125  150,150  175,Below 50,Above 50K,0.86
2024,December, TSFTSK000104031 ,Assam,1825.0,434.0,2259.0,59.0,14.0,73.0,25812.0,1740.0,27552.0,10542.0,,,,206.0,142,,1250,,,2750.0,775.0,,1713.0,3300.0,1378.0,22350,5202,0.19,Regular,15%  20%,50  75,100  125,75  100,25K  30K,0.93
2024,December, TSFTSK000104032 ,Assam,4745.0,1082.0,5827.0,153.0,35.0,188.0,62471.0,4212.0,66682.0,10930.0,,,,206.0,142,169.0,1250,382.0,739.0,2750.0,,,1867.0,2500.0,3334.0,24564,42118,0.63,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,1.0
2024,December, TSFTSK000104033 ,Assam,5106.0,1239.0,6345.0,165.0,40.0,205.0,44741.0,3138.0,47879.0,10834.0,,,,206.0,142,176.0,1250,,,5500.0,775.0,550.0,,,2394.0,22122,25757,0.54,Regular,Above 30%,Above 200,Above 200,175  200,40K  50K,1.0
2024,December, TSFTSK000104034 ,Assam,4517.0,1097.0,5614.0,146.0,35.0,181.0,60001.0,4045.0,64046.0,10834.0,5500.0,,,206.0,142,169.0,1250,251.0,637.0,5500.0,775.0,550.0,2728.0,3600.0,3202.0,35638,28407,0.44,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,0.72
2024,December, TSFTSK000104036 ,Assam,3553.0,743.0,4296.0,115.0,24.0,139.0,33966.0,2290.0,36256.0,10542.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,,3376.0,,1813.0,25196,11060,0.31,Captive,Above 30%,125  150,125  150,100  125,35K  40K,1.0
2024,December, TSFTSK000104038 ,Assam,5096.0,972.0,6068.0,164.0,31.0,196.0,66124.0,4458.0,70582.0,10542.0,,,,206.0,142,169.0,1250,382.0,739.0,5500.0,775.0,550.0,2118.0,5500.0,3529.0,31697,38885,0.55,Regular,Above 30%,175  200,Above 200,125  150,Above 50K,0.98
2024,December, TSFTSK000104041 ,Assam,7284.0,1153.0,8437.0,235.0,37.0,272.0,86654.0,5842.0,92496.0,11723.0,,500.0,,206.0,142,169.0,1250,382.0,739.0,5500.0,775.0,550.0,3000.0,,4625.0,29856,62640,0.68,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,December, TSFTSK000104043 ,Assam,7531.0,1889.0,9420.0,243.0,61.0,304.0,59684.0,4187.0,63871.0,11723.0,,,,206.0,142,176.0,1250,,,5500.0,,,,,3194.0,22486,41385,0.65,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,December, TSFTSK000104044 ,Assam,3580.0,967.0,4547.0,115.0,31.0,147.0,33231.0,2331.0,35562.0,10834.0,,,,206.0,142,169.0,1250,,,5500.0,,,,,1778.0,20174,15388,0.43,Captive,Above 30%,125  150,150  175,125  150,35K  40K,1.0
2024,December, TSFTSK000104046 ,Assam,2887.0,585.0,3472.0,93.0,19.0,112.0,40060.0,2701.0,42761.0,10834.0,,,,206.0,142,,1250,251.0,637.0,2750.0,,550.0,1713.0,3300.0,2138.0,24065,18695,0.44,Regular,Above 30%,100  125,100  125,125  150,40K  50K,0.96
2024,December, TSFTSK000104047 ,Assam,5938.0,1069.0,7007.0,192.0,34.0,226.0,74480.0,5021.0,79502.0,11284.0,,,,206.0,142,176.0,1250,382.0,739.0,5500.0,775.0,550.0,1825.0,6000.0,3975.0,33100,46402,0.58,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.97
